sex,height_cm,weight_kg,arm_span_cm,climbing_years,climbing_frequency,training_hours,hangboard_frequency,campus_frequency,endurance_frequency,general_strength_frequency,max_pull_ups,trains_full_crimp,trains_half_crimp,trains_open_crimp,trains_front_3,trains_back_3,trains_front_2,trains_middle_2,trains_back_2,trains_slopers,trains_pinch,trains_monos,trains_repeaters,trains_max_weight,trains_min_edge,trains_one_arm_hang,trains_no_hangs,trains_other_protocol,trains_laps_of_routes,trains_4x4,trains_arc,trains_systems_boards,trains_max_moves,trains_route_climbing_intervals,trains_threshold_intervals,trains_antagonists,trains_legs,trains_core,trains_upper_body_pulling,trains_upper_body_pushing,climbs_indoors,climbs_outdoors,boulders,route_climbs,cardio,yoga,climbing_session_length,general_strength_session_length,campus_session_length,max_boulder_grade
False,178.0,61.0,170.0,1.25,3,1,0,0,1,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,3.0,1.0,0.0,3
True,180.0,74.8,180.0,7.75,4,6,2,1,1,1,15,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3.5,1.0,1.0,10
True,175.0,72.0,182.0,0.25,3,1,2,0,2,4,18,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,2.6666666666666665,1.0,0.0,
True,168.0,59.0,168.0,0.25,2,4,2,0,0,2,12,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,1.5,2.0,0.0,7
False,162.0,69.39971514365288,162.0,1.25,4,1,0,0,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,2.5,0.0,0.0,4
True,172.0,72.0,172.0,3.75,4,10,2,0,1,2,20,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,1.0,2.0,0.0,7
True,178.0,77.0,178.0,4.75,3,2,0,0,1,1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,2.6666666666666665,2.0,0.0,7
True,178.0,81.0,191.0,4.25,2,0,0,0,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.0,0.0,0.0,6
False,152.0,54.0,152.0,1.75,1,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,2.0,0.0,0.0,2
False,160.0,54.4,160.0,0.75,2,2,0,0,1,2,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,2.0,1.0,0.0,4
True,196.0,93.0,204.0,0.25,3,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.0,0.0,0.0,6
False,160.0,56.0,160.0,2.25,2,1,2,0,0,3,5,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,2.0,1.3333333333333333,0.0,4
True,187.96,77.5643,192.0,6.75,2,5,1,0,1,1,18,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,4.0,2.0,0.0,7
True,185.0,66.0,188.0,6.25,4,3,0,0,0,2,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3.5,1.0,0.0,10
True,184.0,59.0,190.0,4.25,1,0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,2.0,0.0,0.0,4
True,189.0,70.0,191.0,2.25,5,1,0,0,2,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,1.8,1.0,0.0,7
True,178.0,81.6,178.0,0.75,2,0,0,0,0,1,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,1.5,1.0,0.0,5
True,175.0,58.0,178.0,1.75,4,4,2,1,2,2,,False,True,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,2.25,1.0,1.0,8
True,178.0,66.0,180.0,6.25,3,6,1,1,0,1,20,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,3.3333333333333335,3.0,2.0,8
True,169.0,79.0,162.0,0.75,3,2,0,3,2,4,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,2.3333333333333335,2.25,0.3333333333333333,4
True,185.0,70.3,196.0,2.25,3,6,1,0,0,3,20,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,3.3333333333333335,2.0,0.0,7
False,165.0,61.0,160.6,1.25,3,0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2.3333333333333335,0.0,0.0,4
True,179.0,73.0,181.0,0.25,2,0,0,0,0,2,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,3.0,2.0,0.0,4
True,180.0,72.5,160.0,1.75,5,4,1,0,2,2,25,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,1.6,1.5,0.0,8
True,178.0,68.0,180.0,2.25,2,5,2,2,2,2,25,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,3.0,1.5,1.0,9
False,158.0,54.0,148.0,2.75,2,0,0,0,0,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,3.0,3.0,0.0,
True,183.0,81.0,185.0,6.75,3,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2.0,0.0,0.0,10
True,183.0,86.0,188.0,3.75,3,2,0,0,0,2,13,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,2.0,2.0,0.0,7
True,170.0,85.0,168.0,1.25,2,2,1,0,0,2,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,4.0,1.0,0.0,2
True,185.0,78.0,175.0,0.75,2,0,0,0,0,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.5,0.0,0.0,7
True,185.0,78.0,175.0,0.75,2,0,0,0,0,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.5,0.0,0.0,7
True,180.0,81.65,,2.25,3,2,0,0,0,0,8,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3.3333333333333335,0.0,0.0,7
True,178.0,74.5,177.0,10.75,3,2,1,2,1,1,,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,1.6666666666666667,1.0,0.5,7
True,178.0,82.0,180.0,1.25,2,0,0,0,0,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,3.0,1.0,0.0,5
True,176.0,76.0,170.0,1.25,3,0,0,0,1,3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,2.0,1.0,0.0,6
True,183.0,79.0,181.0,3.75,5,8,2,0,2,1,19,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,4.8,1.0,0.0,9
True,167.0,74.0,167.0,1.25,2,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2.5,0.0,0.0,6
True,182.9,80.0,180.0,3.75,3,4,2,1,1,2,20,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,1.6666666666666667,1.0,1.0,8
True,183.0,80.0,,10.75,2,3,0,2,1,2,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,1.5,1.0,0.5,9
True,180.0,92.0,190.0,1.25,2,0,0,0,1,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,2.0,1.0,0.0,5
False,165.0,53.5,155.0,1.75,4,3,1,0,1,0,15,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.25,0.0,0.0,6
True,180.0,70.0,183.0,6.25,5,3,3,0,1,2,25,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,1.6,1.0,0.0,9
True,192.0,89.0,208.0,1.75,3,4,0,0,0,6,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,3.3333333333333335,0.6666666666666666,0.0,6
True,177.5,72.5,179.0,0.75,3,3,1,0,1,2,20,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,1.3333333333333333,1.0,0.0,5
False,169.0,57.0,170.0,0.75,2,0,0,0,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,2.0,2.0,0.0,3
True,171.0,68.0,175.0,1.25,3,0,0,0,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,2.0,0.0,0.0,8
True,180.0,74.8,184.0,12.25,3,4,1,0,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,2.6666666666666665,1.0,0.0,7
True,174.0,68.0,175.0,2.25,4,3,1,2,1,1,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,1.25,1.0,0.5,8
True,194.0,80.0,196.0,0.25,4,1,2,0,1,2,12,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,1.75,0.5,0.0,3
True,183.0,98.0,183.0,5.25,3,2,1,0,2,2,9,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,3.3333333333333335,2.5,0.0,4
True,160.0,64.41,159.6,5.25,2,3,0,0,0,2,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,True,3.5,1.0,0.0,7
True,179.0,68.0,179.0,7.25,3,1,1,0,0,0,12,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,2.0,0.0,0.0,6
True,186.0,78.0,190.0,8.75,2,2,0,2,0,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2.0,0.0,0.5,8
True,171.0,65.0,168.0,0.75,3,1,0,1,2,2,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,2.0,1.0,2.0,3
True,172.0,61.0,180.0,0.75,4,8,2,2,1,3,35,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,True,False,1.5,1.3333333333333333,1.0,8
True,183.0,79.0,191.0,5.25,4,3,1,0,0,3,20,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,2.0,1.0,0.0,9
True,162.0,56.0,162.0,0.75,3,1,0,0,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,2.3333333333333335,1.0,0.0,5
True,182.0,83.0,196.0,8.75,4,12,1,0,0,3,80,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,2.0,1.0,0.0,14
False,178.0,64.0,179.0,0.75,3,0,0,0,0,3,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,2.0,0.3333333333333333,0.0,6
True,177.0,64.0,192.0,4.25,5,4,2,1,0,1,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,4.0,2.0,1.0,10
True,179.14085661080074,69.0,,10.25,3,4,2,0,2,2,,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,0.6666666666666666,0.5,0.0,9
True,175.0,66.0,173.0,0.75,3,0,0,0,0,3,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,2.0,1.3333333333333333,0.0,5
False,162.5,61.0,168.0,3.25,4,8,2,1,3,3,12,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,1.75,2.0,1.0,9
False,163.0,55.0,166.0,0.25,5,2,0,0,3,3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,2.4,1.3333333333333333,0.0,6
True,177.0,74.0,183.0,7.25,3,12,2,1,1,2,25,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,0.6666666666666666,1.0,1.0,10
True,185.0,74.0,180.0,1.75,2,4,0,0,0,0,,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,2.0,0.0,0.0,6
True,180.0,78.0,181.0,14.25,4,12,2,1,1,2,30,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,2.5,0.5,1.0,10
True,177.5,72.0,180.0,10.25,3,3,1,1,0,2,,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,1.0,0.5,1.0,6
True,178.0,72.0,176.0,0.25,3,0,0,0,0,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,2.3333333333333335,0.5,0.0,4
True,172.0,57.0,172.0,0.75,3,1,0,0,0,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2.0,0.5,0.0,6
True,180.0,82.0,180.0,2.75,1,0,0,0,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0,0.0,0.0,6
True,185.0,88.45,,10.25,3,2,2,0,0,2,20,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,True,1.6666666666666667,2.0,0.0,9
True,174.0,75.0,178.0,2.25,3,4,2,0,1,2,12,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,1.0,0.5,0.0,5
True,183.0,85.0,187.0,2.25,3,2,2,0,0,2,,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,3.0,1.5,0.0,5
True,176.0,68.0,176.0,1.75,2,2,0,0,0,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,2.0,1.0,0.0,8
True,180.0,64.0,180.0,3.75,4,3,2,0,0,2,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,1.5,1.5,0.0,
True,171.0,59.0,171.0,1.25,3,2,0,0,0,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,3.3333333333333335,1.0,0.0,7
True,180.0,70.0,183.0,7.75,4,5,3,0,2,1,28,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,2.75,2.0,0.0,11
True,179.0,72.0,182.0,2.25,5,5,0,1,0,4,,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,1.2,1.25,1.0,6
True,172.0,88.0,174.0,10.25,3,2,1,1,0,2,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,1.3333333333333333,0.5,1.0,8
True,180.0,70.0,180.0,8.25,4,2,1,0,1,1,,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,0.75,1.0,0.0,9
True,173.0,64.0,186.0,10.25,7,8,2,2,1,3,37,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False,True,True,False,2.0,2.6666666666666665,0.5,12
True,178.0,68.0,180.0,9.75,4,10,1,0,0,2,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,1.75,1.5,0.0,
True,162.0,53.0,161.0,1.75,2,2,2,1,1,4,20,False,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,1.0,0.75,1.0,5
True,173.0,63.0,185.0,7.25,4,4,1,2,2,4,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,0.75,0.5,0.5,13
True,185.0,100.0,187.0,1.75,2,0,0,0,0,3,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,1.5,1.6666666666666667,0.0,5
True,185.0,65.0,183.0,2.25,2,1,0,0,1,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,3.5,1.0,0.0,7
True,191.0,113.0,180.0,0.25,2,6,0,0,0,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,2.0,2.0,0.0,3
True,172.0,75.0,170.0,0.75,3,2,0,1,0,1,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,2.6666666666666665,1.0,1.0,4
True,170.0,68.0,190.0,1.75,1,0,0,0,0,1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,2.0,1.0,0.0,5
True,175.26,70.3,174.0,0.75,6,3,3,0,2,1,17,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,1.6666666666666667,1.0,0.0,7
False,167.0,70.0,165.0,8.25,5,8,1,1,2,2,12,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True,True,2.0,2.5,1.0,11
False,162.56,56.699,162.56,10.25,3,1,1,0,0,1,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,2.3333333333333335,1.0,0.0,6
True,175.0,63.5,185.0,4.75,5,2,2,0,0,1,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,1.8,1.0,0.0,8
True,178.0,66.0,188.0,3.25,3,1,1,0,0,1,16,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,1.6666666666666667,1.0,0.0,6
True,187.0,72.0,190.0,2.75,3,2,0,3,1,0,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,3.3333333333333335,0.0,0.3333333333333333,8
True,175.0,64.0,177.0,3.25,3,11,0,1,3,3,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,False,2.0,1.0,1.0,6
False,167.0,73.0,176.0,0.25,2,2,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,1.5,2.0,0.0,2
True,183.0,67.0,176.0,1.25,3,2,0,0,0,0,18,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.3333333333333335,0.0,0.0,6
True,186.0,70.0,190.0,2.25,3,2,0,0,0,2,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,2.6666666666666665,1.0,0.0,6
True,174.0,60.0,179.0,0.25,4,0,0,0,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,0.0,0.0,6
True,178.0,66.0,182.0,8.75,4,1,0,0,0,0,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,2.5,,0.0,11
True,179.0,66.22,179.0,3.25,4,3,1,1,1,1,22,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,2.25,2.0,1.0,8
False,165.0,53.0,164.0,4.25,2,2,0,0,0,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,1.0,1.0,0.0,4
True,182.88,65.7,180.0,1.25,2,0,0,0,0,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,1.5,0.5,0.0,6
True,180.0,86.0,180.0,1.25,3,3,1,0,1,3,10,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,1.0,1.0,,5
True,184.0,87.0,185.0,2.25,3,3,0,0,1,3,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,0.6666666666666666,0.6666666666666666,0.0,4
True,188.0,65.0,190.0,1.25,2,0,0,0,0,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.0,0.0,0.0,4
True,180.0,76.0,187.0,1.75,3,3,2,1,1,4,22,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,1.0,1.0,1.0,6
True,193.0,76.0,200.0,0.25,2,0,0,0,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,2.0,2.0,0.0,4
True,177.0,69.0,172.0,0.75,3,1,0,0,0,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,2.6666666666666665,0.3333333333333333,0.0,5
True,180.0,72.0,180.0,3.25,4,9,2,0,0,2,20,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,3.0,1.5,0.0,8
True,167.0,62.5,172.0,1.25,4,0,0,0,0,0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3.0,0.0,0.0,7
True,173.0,58.96707822663317,178.0,2.25,3,0,0,0,0,2,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,2.0,1.0,0.0,7
True,177.8,58.967,185.928,4.75,4,0,0,0,0,1,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,2.0,1.0,0.0,9
